COMID,Lat,Lon
900848,41.63600604,-123.9157751
900849,41.61876561,-122.7549679
900850,41.60662232,-122.3639299
900851,41.62067337,-121.2825013
900852,41.59302853,-110.1003325
900853,41.58340781,-110.3668692
900854,41.59677292,-108.5147871
900855,41.60530847,-108.4681173
900856,41.59621043,-123.5107576
900857,41.58567448,-110.0067554
900858,41.5816881,-109.2296386
900859,41.59653818,-121.1318564
900860,41.5882945,-122.9939005
900861,41.59045118,-123.453283
900862,41.57904757,-123.5628175
900863,41.60717509,-120.6394626
900864,41.60340741,-120.5807117
900865,41.57686896,-122.2487357
900866,41.57396839,-122.7200989
900867,41.5896558,-110.6770248
900868,41.57123392,-110.5173842
900869,41.57493991,-110.0548707
900870,41.59116957,-110.7594001
900871,41.56431852,-110.620684
900872,41.57431873,-110.5776908
900873,41.56953943,-109.2670053
900874,41.58123172,-120.3875242
900875,41.56892828,-110.3708942
900876,41.56692663,-108.5306416
900877,41.5559144,-110.4283791
