COMID,Lat,Lon
13000577,57.68252536,-127.1018345
13000578,57.72830422,-131.3892881
13000579,57.69464223,-130.8980734
13000580,57.67116275,-131.3205261
13000581,57.7115758,-128.5449835
13000582,57.68129608,-130.9478198
13000583,57.69482672,-130.4088117
13000584,57.68036465,-132.7286584
13000585,57.67619233,-127.358023
13000586,57.68566846,-129.585475
13000587,57.67915733,-128.1028039
13000588,57.648835,-135.8161184
13000589,57.67256475,-128.3645582
13000590,57.68497232,-128.8084208
13000591,57.64616879,-128.1653278
13000592,57.64405139,-134.1073833
13000593,57.64971643,-129.2171479
13000594,57.67908834,-133.1309636
13000595,57.64644831,-130.3888386
13000596,57.67653066,-131.661184
13000597,57.70097999,-131.5397885
13000598,57.64658015,-129.8052794
13000599,57.63455807,-131.6866086
13000600,57.63208337,-131.65875
13000601,57.63280421,-128.6509408
13000602,57.64827678,-128.5440058
13000603,57.64766028,-130.9687761
13000604,57.62435775,-131.6751637
13000605,57.61753205,-130.9936382
13000606,57.66544326,-129.5069662
13000607,57.63094447,-129.3471781
13000608,57.61725173,-136.0909149
13000609,57.62820877,-128.7698317
13000610,57.6094378,-128.8303487
13000611,57.61774868,-129.1424454
13000612,57.63023747,-130.4037875
13000613,57.64117275,-132.3005387
13000614,57.60130478,-128.8016105
13000615,57.6263934,-127.0642888
13000616,57.63979061,-130.0536015
13000617,57.60701367,-129.9191877
13000618,57.65164613,-131.9177605
13000619,57.60169448,-131.6639414
13000620,57.59785219,-129.4570291
13000621,57.58759482,-131.993391
13000622,57.61522725,-134.5671745
13000623,57.5782681,-131.6103813
13000624,57.5741439,-129.4418929
13000625,57.62790353,-127.8439891
13000626,57.62075242,-131.3262042
13000627,57.61249685,-130.9144573
13000628,57.56147071,-130.8117227
13000629,57.62124092,-127.6569455
13000630,57.55959722,-127.5788462
13000631,57.60368987,-134.3303599
13000632,57.55220292,-129.4517147
13000633,57.58988131,-129.7804004
13000634,57.55842505,-132.9944472
13000635,57.54131186,-129.5029914
13000636,57.59858078,-128.3095529
13000637,57.56905594,-129.3889795
13000638,57.57371628,-128.5889754
