COMID,Lat,Lon
1000779,14.97546841,120.4694941
1000780,15.00944865,120.4616332
1000781,14.98917872,121.2229864
1000782,14.97065118,120.7667186
1000783,14.9670698,120.7338433
1000784,14.95965285,121.2423018
1000785,14.9495567,121.073668
1000786,14.95864033,121.9705715
1000787,14.94521266,120.5095821
1000788,14.99589872,120.5313909
1000789,14.91609231,120.7730592
1000790,14.92899847,120.125732
1000791,14.92982355,120.7534299
1000792,14.90986756,120.7610236
1000793,15.02225199,120.622692
1000794,14.90319619,120.7380094
1000795,14.9261192,120.8988202
1000796,14.92343876,121.2395755
1000797,14.90750853,120.5728238
1000798,14.92589619,120.6053989
1000799,15.00022718,121.3674706
1000800,14.91666091,121.1276966
1000801,14.8513481,120.4505616
1000802,14.85004176,120.4932852
1000803,14.88071711,121.4804576
1000804,14.84045287,121.4669242
1000805,14.84720112,120.2923599
1000806,14.83293454,120.9890339
1000807,14.83731355,120.9247935
1000808,14.84676952,120.5885901
1000809,14.82705474,121.0367441
1000810,14.82298416,121.4913541
1000811,14.81802236,120.956421
1000812,14.8237973,120.5240431
1000813,14.79544648,121.4867174
1000814,14.83709821,120.6880606
1000815,14.78588209,120.8393247
1000816,14.79367025,120.916446
1000817,14.77353624,120.979598
1000818,14.75093044,120.9289271
1000819,14.74338133,120.5486376
1000820,14.74321279,120.9450873
1000821,14.74477821,121.1494569
1000822,14.73766356,120.9065912
1000823,14.74678411,121.2438132
1000824,14.70898664,121.2224327
1000825,14.70855618,121.2406433
1000826,14.72417469,121.1836939
1000827,14.75406841,121.5237134
1000828,14.72222176,121.593923
1000829,14.71364608,121.1251593
1000830,14.69471655,120.2783543
1000831,14.67579523,121.1160775
1000832,14.68016066,120.9899467
1000833,14.67288615,121.225371
1000834,14.65060368,120.5265916
1000835,14.69188785,121.3984245
1000836,14.63931831,121.3753471
1000837,14.62941361,121.4739101
1000838,14.60393842,121.0203008
1000839,14.59271793,120.9929815
1000840,14.62354201,121.0888672
1000841,14.56481024,121.0767822
1000842,14.57331148,121.0928449
1000843,14.56342219,121.5983177
1000844,14.56902804,121.0453957
1000845,14.55243856,121.0914053
1000846,14.53348364,121.10295
1000847,14.52281033,121.1002715
1000848,14.51854258,121.1243232
1000849,14.49914521,121.6140819
1000850,14.50583378,121.0833333
1000851,14.50333454,121.1258333
1000852,14.4797335,121.0630445
1000853,14.46765958,120.9695379
1000854,14.46041759,121.16875
1000855,14.4968748,121.2273725
1000856,14.46737206,121.2636783
1000857,14.44066601,120.9150756
1000858,14.43052992,121.2313783
1000859,14.42208335,121.2241667
1000860,14.44312602,121.245625
1000861,14.45217574,121.4186327
1000862,14.437668,121.4489675
1000863,14.42750039,121.2016667
1000864,14.41783126,121.2193863
1000865,14.41575817,120.8796881
1000866,14.40314914,121.4364966
1000867,14.39321753,121.461121
1000868,14.39391593,120.8661839
1000869,14.42712505,121.0694278
1000870,14.35142637,120.882484
1000871,14.42732517,121.097067
1000872,14.34334269,120.872353
1000873,14.31806844,120.7638951
1000874,14.34339428,121.3828402
1000875,14.31127211,122.5376213
1000876,14.32028365,121.6919372
1000877,14.29928941,121.3861958
